employee_id,stadtteil,lat,lon,hat_auto
EMP0089,Altona-Altstadt,53.55177315610445,9.952885266439976,False
EMP0090,Lokstedt,53.605171258524706,9.956075059864604,True
EMP0091,Stellingen,53.5918533429603,9.921395933693113,True
EMP0092,Henstedt-Ulzburg,53.80696897842986,9.971542913595426,True
EMP0093,Ottensen,53.544383982551565,9.923204549497168,False
EMP0094,Farmsen-Berne,53.59237127221526,10.111284851197507,True
EMP0095,Wandsbek,53.580608374609305,10.084285711476873,True
EMP0096,Wandsbek,53.573703980428206,10.083561594335693,True
EMP0097,Niendorf,53.60726669780779,9.937046183666146,False
EMP0098,Ahrensburg,53.692353093721245,10.273034883402774,False
EMP0099,Pinneberg,53.646692721640164,9.794477589805526,True
EMP0100,Farmsen-Berne,53.626550188716635,10.123483435544093,True
EMP0101,Wandsbek,53.57932305191182,10.06585912969018,True
EMP0102,Henstedt-Ulzburg,53.76394763832989,10.009891513078209,True
EMP0103,Eppendorf,53.59054440040205,9.993828361247347,True
EMP0104,Wandsbek,53.57658001454256,10.101939768291869,True
EMP0105,Barmbek-Süd,53.581857734111146,10.035054949228165,False
EMP0106,Niendorf,53.609762841883146,9.938562825636993,True
EMP0107,Farmsen-Berne,53.59945625587837,10.10973664644303,True
EMP0108,Ottensen,53.54508934744123,9.92128965973874,False
EMP0109,Bahrenfeld,53.57880978569216,9.905901608819173,False
EMP0110,Lurup,53.58191955554621,9.872214765246012,False
EMP0111,Steilshoop,53.61816917411871,10.071041848498695,False
EMP0112,Rahlstedt,53.63646471130678,10.185672626296567,True
EMP0113,Rahlstedt,53.61977466418014,10.179089394337652,False
EMP0114,Langenhorn,53.64538719742247,10.02158576875785,False
EMP0115,Barmbek-Nord,53.59299365569179,10.05100211169757,True
EMP0116,Groß Borstel,53.61095540552522,9.99375031534234,True
EMP0117,Niendorf,53.64667657038773,9.960043362638283,True
EMP0118,Stellingen,53.5971811830349,9.912331197815993,True
EMP0119,Pinneberg,53.65210109273021,9.781361028909272,True
EMP0120,Eimsbüttel,53.57001104167544,9.973443626857716,False
EMP0121,Bahrenfeld,53.59058793180292,9.900712403272188,True
EMP0122,Hoheluft-Ost,53.587352330086425,9.973014540504755,False
EMP0123,Bramfeld,53.62447524693964,10.105812519783516,False
EMP0124,Lokstedt,53.59222305553377,9.966624224492197,True
EMP0125,Rahlstedt,53.60851496081373,10.186809819298555,False
EMP0126,Bahrenfeld,53.5838566674749,9.895124506185335,True
EMP0127,Eppendorf,53.598469239796565,9.975406103530128,True
EMP0128,Henstedt-Ulzburg,53.78390193634723,10.027852113010773,True
EMP0129,Barmbek-Nord,53.5845291729576,10.056203306795608,False
EMP0130,Groß Borstel,53.612694039570194,9.974042647111968,True
EMP0131,Norderstedt,53.722088400736894,9.966691256303992,True
EMP0132,Ahrensburg,53.64073466555511,10.27557487716752,True
EMP0133,Langenhorn,53.668304114282826,9.998114294654021,False
EMP0134,Osdorf,53.5665837549977,9.85780060811713,True
EMP0135,Langenhorn,53.65919500052943,10.025435971142642,False
EMP0136,Groß Borstel,53.60992223354692,9.992809158150395,True
EMP0137,Lurup,53.582416215537194,9.870639039775133,True
EMP0138,Altona-Nord,53.559154166319125,9.938609219729502,False
EMP0139,Henstedt-Ulzburg,53.75107636274294,10.008172307065763,True
EMP0140,Lokstedt,53.59266707399516,9.951755806181104,True
EMP0141,Elmshorn,53.74483440651379,9.655308667946064,True
EMP0142,Stellingen,53.58369979550775,9.921933612933717,False
EMP0143,Niendorf,53.6309143440528,9.97816763124615,False
EMP0144,Kaltenkirchen,53.80843161132787,9.92932667156945,False
EMP0145,Langenhorn,53.65236874248353,10.021806507685193,True
EMP0146,Lurup,53.59662795540788,9.851654411358021,True
EMP0147,Ohlsdorf,53.61882038741025,10.046257749073218,False
EMP0148,Ohlsdorf,53.63332900804403,10.041930936534131,False
EMP0149,Lokstedt,53.59247234054699,9.95702398653214,True
EMP0150,Pinneberg,53.641279775313464,9.81862195042682,True
EMP0151,Eimsbüttel,53.57771869246431,9.9618095986562,False
EMP0152,Langenhorn,53.66673428068922,10.030925926381334,True
EMP0153,Bad Oldesloe,53.810506680689386,10.302096308049045,True
EMP0154,Dulsberg,53.583751325054344,10.05663791534277,True
EMP0155,Steilshoop,53.6081845305644,10.06276773849002,False
EMP0156,Farmsen-Berne,53.610717082148085,10.097241017227148,True
EMP0157,Hoheluft-Ost,53.58511595302302,9.971160495578689,True
EMP0158,Altona-Altstadt,53.55761906271951,9.955005878692832,True
EMP0159,Langenhorn,53.639730788794175,9.995981722829855,True
EMP0160,Osdorf,53.560666399344846,9.863340483588509,False
EMP0161,Schnelsen,53.65218947953077,9.930133981094897,True
EMP0162,Norderstedt,53.740152230368075,9.996286954376828,True
EMP0163,Pinneberg,53.64794023493098,9.772510051508524,False
EMP0164,Elmshorn,53.74543166473688,9.705022344359401,True
EMP0165,Lurup,53.59386979139981,9.855603372665968,False
EMP0166,Osdorf,53.58223394597157,9.849133854982684,True
EMP0167,Langenhorn,53.67667283879225,10.001652132673978,True
EMP0168,Eidelstedt,53.61038944127568,9.907222346741552,True
EMP0169,Norderstedt,53.71394796459059,10.045729377909701,False
EMP0170,Henstedt-Ulzburg,53.80044363537175,9.977123725875487,True
EMP0171,Hoheluft-West,53.58049181520601,9.959006614861101,True
EMP0172,Hoheluft-Ost,53.58526488731154,9.96944150332873,True
EMP0173,Farmsen-Berne,53.62602995672407,10.134383698919791,False
EMP0174,Pinneberg,53.672535469716856,9.783144381468617,True
EMP0175,Lurup,53.603838945635,9.866162377445823,True
EMP0176,Eppendorf,53.58802373977618,9.98807142071501,True
EMP0177,Norderstedt,53.72815819564259,10.019562167527935,True
EMP0178,Farmsen-Berne,53.59907066930477,10.100829047421172,True
EMP0179,Winterhude,53.58456387962501,10.017241296354667,True
EMP0180,Niendorf,53.649269542485506,9.957056151274223,False
EMP0181,Farmsen-Berne,53.62312190572357,10.132905142186475,False
EMP0182,Lurup,53.59137128240117,9.873760784268661,True
EMP0183,Barmbek-Süd,53.58317297700863,10.047778755780925,True
EMP0184,Norderstedt,53.70095589539937,10.044330314991015,True
EMP0185,Barmbek-Nord,53.59983944815954,10.054382130924804,True
EMP0186,Osdorf,53.561563609245,9.84714083039165,True
EMP0187,Farmsen-Berne,53.623660433578664,10.12671315686252,False
EMP0188,Langenhorn,53.6527251719673,9.994081635855421,True
EMP0189,Bad Oldesloe,53.81534077598797,10.385475103275983,True
EMP0190,Ottensen,53.554841712523114,9.924902178232097,True
EMP0191,Altona-Nord,53.5556264495049,9.942431257388519,False
EMP0192,Poppenbüttel,53.662119208439215,10.06541108173804,True
EMP0193,Norderstedt,53.667719445543675,9.983446944117686,True
EMP0194,Norderstedt,53.653149567668805,9.980949111955269,True
EMP0195,Steilshoop,53.61097093291379,10.058957723528552,True
EMP0196,Barmbek-Nord,53.600167600866314,10.040266976330988,False
EMP0197,Bramfeld,53.59719130148656,10.072599197298294,False
EMP0198,Schnelsen,53.65034935122445,9.907491016633186,True
EMP0199,Ohlsdorf,53.62230748568713,10.048114748217067,True
EMP0200,Ottensen,53.54481262727201,9.921590021462844,True
EMP0201,St. Pauli,53.55430311810629,9.972217849681163,True
EMP0202,Bahrenfeld,53.58633086796678,9.887132315043594,False
EMP0203,Schnelsen,53.64284521150308,9.919203685093219,False
EMP0204,Rahlstedt,53.63651982089573,10.206070925326664,True
EMP0205,Farmsen-Berne,53.609431804703306,10.111366884852277,True
EMP0206,Bad Oldesloe,53.776560054118974,10.393839780842566,True
EMP0207,Rahlstedt,53.62128262439857,10.196757788526954,True
EMP0208,Fuhlsbüttel,53.63415078631974,10.021685786490012,True
EMP0209,Bad Oldesloe,53.797625338988105,10.36983143900143,False
EMP0210,Barmbek-Nord,53.59670155094797,10.039326424584994,True
EMP0211,Eppendorf,53.59495035416769,9.980272413159325,True
EMP0212,Barmbek-Süd,53.582977255166185,10.041634423068633,True
EMP0213,Eidelstedt,53.594390378246,9.901201302946454,True
EMP0214,Quickborn,53.74853234523808,9.879263013770865,True
EMP0215,Bramfeld,53.62817538157931,10.096309219592456,True
EMP0216,Langenhorn,53.65948097256687,9.993341585727288,False
EMP0217,Eidelstedt,53.60057050468062,9.909195973015848,True
EMP0218,St. Pauli,53.54371428222904,9.969354857160905,True
EMP0219,Lurup,53.595874490315516,9.867686026259832,True
EMP0220,Barmbek-Nord,53.59428365439321,10.042605558377272,True
EMP0221,Ottensen,53.55042255904481,9.915160925131543,True
EMP0222,Farmsen-Berne,53.62208427885331,10.115622166281888,False
EMP0223,Elmshorn,53.73898238224438,9.640337698410478,True
EMP0224,Niendorf,53.63196216520325,9.959964452597314,True
EMP0225,Elmshorn,53.75005341645326,9.68341612616533,True
EMP0226,Hummelsbüttel,53.67731519198333,10.045484281542466,False
EMP0227,Eppendorf,53.59067477109457,9.97267319599034,True
EMP0228,Barmbek-Nord,53.59632966827764,10.041949647261806,False
EMP0229,Eidelstedt,53.60492997564673,9.910123468690578,False
EMP0230,Barmbek-Süd,53.57725216630499,10.046041031168537,True
EMP0231,Niendorf,53.631504149497005,9.954620971887172,False
EMP0232,Barmbek-Nord,53.594825432732144,10.040169118989573,True
EMP0233,Eidelstedt,53.597023616346284,9.900525165776191,True
EMP0234,Elmshorn,53.76211141780013,9.654897098087206,False
EMP0235,Bramfeld,53.61061160021924,10.073942208334982,True
EMP0236,Lurup,53.59980873708333,9.892579823511864,False
EMP0237,Bahrenfeld,53.57412545383688,9.88126359708743,True
EMP0238,Lurup,53.593147202840555,9.89885684627777,True
EMP0239,Elmshorn,53.73576613070273,9.659950611794583,False
EMP0240,Pinneberg,53.63736716882217,9.79627999261106,True
EMP0241,St. Pauli,53.553505339520555,9.959286972684565,True
EMP0242,Eppendorf,53.59142283180448,9.991092521718874,True
EMP0243,Elmshorn,53.74424669311169,9.660070778819406,False
EMP0244,Eppendorf,53.588177644424725,9.982200096189835,True
EMP0245,St. Pauli,53.55769498425454,9.975224095761124,False
EMP0246,Norderstedt,53.68587422427885,10.052656046401394,True
EMP0247,Rahlstedt,53.60069214845946,10.177086533508797,True
EMP0248,Eidelstedt,53.60821116149807,9.910768294698585,True
EMP0249,Alsterdorf,53.611127329446006,10.013835872600222,True
EMP0250,Alsterdorf,53.610031364497985,10.008761878044247,True
EMP0251,Fuhlsbüttel,53.63356902043983,10.031256782252422,True
EMP0252,Eimsbüttel,53.57233147273836,9.970902273891834,True
EMP0253,Langenhorn,53.663127331498416,10.02887324848478,True
EMP0254,Lurup,53.59912368081827,9.88389566481582,True
EMP0255,Winterhude,53.608798865029975,10.02550575391075,True
EMP0256,Rahlstedt,53.6076624202203,10.152688170520209,True
EMP0257,Hummelsbüttel,53.641601329455355,10.039913778304669,True
EMP0258,Wandsbek,53.583993281482506,10.088866020047854,True
EMP0259,Stellingen,53.59389149476568,9.922570368459608,True
EMP0260,Bramfeld,53.604172743436806,10.088834875934984,True
EMP0261,Eidelstedt,53.5999118492068,9.912604539876847,True
EMP0262,Barmbek-Nord,53.590535712212755,10.054849841815198,True
EMP0263,Stellingen,53.579654413487816,9.921912362253794,True
EMP0264,Winterhude,53.589926542370115,10.026698291418823,False
EMP0265,Dulsberg,53.58020099957046,10.059798395106045,False
EMP0266,Rahlstedt,53.627100608636454,10.152170465361571,True
EMP0267,Langenhorn,53.6704021657117,10.030723847985678,True
EMP0268,Hoheluft-West,53.57826879447357,9.963265941928944,True
EMP0269,Henstedt-Ulzburg,53.79364158225476,10.008792625462313,False
EMP0270,Altona-Nord,53.567103462804575,9.948789578490752,True
EMP0271,Rahlstedt,53.61876444796653,10.17826395624981,True
EMP0272,Norderstedt,53.7167673043956,9.96692812600568,False
EMP0273,Wandsbek,53.57689781273864,10.062581079135551,True
EMP0274,Wandsbek,53.582658800602196,10.079490887679137,False
EMP0275,Winterhude,53.58804736794036,10.02910480021248,False
EMP0276,Eimsbüttel,53.567714997864464,9.970590294749954,False
EMP0277,Farmsen-Berne,53.632534633306925,10.145500005991337,True
EMP0278,Langenhorn,53.671024104467044,10.014796025782879,True
EMP0279,Dulsberg,53.584875986965706,10.06001449124477,False
EMP0280,Elmshorn,53.77719796852202,9.660010198579913,False
EMP0281,Winterhude,53.58691138420304,10.011358463823674,True
EMP0282,St. Pauli,53.55620244183982,9.962883965632654,True
EMP0283,Rahlstedt,53.62630510030689,10.20523801228925,True
EMP0284,Norderstedt,53.70269848873247,10.013824430134635,False
EMP0285,Altona-Nord,53.563227633297984,9.941820305765466,True
EMP0286,Stellingen,53.57459269185613,9.93060019317818,False
EMP0287,Henstedt-Ulzburg,53.77625032729844,9.986912013151413,True
EMP0288,Eppendorf,53.586350512429,9.993296762840437,True
EMP0289,Fuhlsbüttel,53.62276092552178,9.99225958233821,False
EMP0290,Rahlstedt,53.58368331771328,10.169375376316777,True
EMP0291,Eimsbüttel,53.57020529714102,9.961587074408136,True
EMP0292,Poppenbüttel,53.651356590855656,10.088197357816574,True
EMP0293,Schnelsen,53.62867464466598,9.894430180996556,True
EMP0294,Elmshorn,53.756072335157064,9.663048713501867,False
EMP0295,Bramfeld,53.611576226637375,10.0902899575192,False
EMP0296,Ottensen,53.55165207345883,9.913716964777116,True
EMP0297,Bramfeld,53.62837773279336,10.089580771455456,True
EMP0298,Norderstedt,53.73918655870638,10.006648142896896,True
EMP0299,Winterhude,53.5917159329116,10.023308094735347,True
EMP0300,Stellingen,53.58871813616109,9.935527028959688,True
EMP0301,Pinneberg,53.66430649917667,9.781744337885591,False
EMP0302,Farmsen-Berne,53.63673336484761,10.133248671983441,True
EMP0303,Barmbek-Nord,53.58426943048997,10.045422445362284,True
EMP0304,Ohlsdorf,53.62700131426662,10.030860276949383,True
EMP0305,Ottensen,53.55898280744739,9.924988704737066,True
EMP0306,Elmshorn,53.74496504353586,9.636151976286015,True
EMP0307,Ahrensburg,53.67361467898746,10.245379498318803,False
EMP0308,Wandsbek,53.57596395343182,10.088676029952182,False
EMP0309,Rahlstedt,53.60926009140122,10.139469036929391,True
EMP0310,Norderstedt,53.65821794235839,9.984353670662731,False
EMP0311,Rahlstedt,53.62796679899553,10.154750119932617,True
EMP0312,Eppendorf,53.592031435262825,9.974083544554233,True
EMP0313,Schnelsen,53.62665940835557,9.926050157728602,True
EMP0314,Winterhude,53.58550143391137,10.025324841459096,False
EMP0315,Stellingen,53.593927680465484,9.920026663321854,False
EMP0316,Altona-Altstadt,53.545086097945926,9.930390262274758,False
EMP0317,Ahrensburg,53.64904529382697,10.230958681731403,False
EMP0318,Elmshorn,53.727657257641276,9.682753647651777,False
EMP0319,Altona-Nord,53.56828471750393,9.942252154100322,True
EMP0320,Farmsen-Berne,53.623248324370984,10.114205928655352,False
EMP0321,Ahrensburg,53.64170578428401,10.26676719770613,True
EMP0322,Winterhude,53.59323571823616,10.0242411370661,False
EMP0323,Hummelsbüttel,53.64852290352365,10.051078860845998,True
EMP0324,Dulsberg,53.580988418095096,10.063467564601185,False
EMP0325,Bramfeld,53.596628306227515,10.058022369156156,True
EMP0326,Eimsbüttel,53.567985455535364,9.968831088893443,True
EMP0327,Elmshorn,53.76184663968482,9.664864971957181,False
EMP0328,Eppendorf,53.59519360469759,9.979055427502576,True
EMP0329,Groß Borstel,53.61610925318204,9.98426396018215,True
EMP0330,Barmbek-Süd,53.578331382379595,10.056416808263606,True
EMP0331,Schnelsen,53.62663789999582,9.890363695290276,True
EMP0332,Osdorf,53.57685035153846,9.846169837773786,False
EMP0333,Henstedt-Ulzburg,53.789553831006174,10.014193960139156,True
EMP0334,Dulsberg,53.584694724346924,10.059645410690417,False
EMP0335,Ahrensburg,53.684151414778206,10.251787091157388,True
EMP0336,Wandsbek,53.59759662009504,10.084090236613564,True
EMP0337,Henstedt-Ulzburg,53.79651604682791,10.01235447882812,False
EMP0338,Lurup,53.60039184158077,9.885311989359456,True
EMP0339,Norderstedt,53.73802111751458,9.98055845643299,True
EMP0340,Eimsbüttel,53.57476605654812,9.969002870611014,True
EMP0341,Eidelstedt,53.62323154820329,9.912188348509483,True
EMP0342,Ottensen,53.55659782908715,9.916617929031341,True
EMP0343,Barmbek-Nord,53.58878223204733,10.062437971394697,False
EMP0344,Lokstedt,53.60779118240992,9.954884792693782,False
EMP0345,Kaltenkirchen,53.825846063324285,9.895679224061821,True
EMP0346,Wandsbek,53.592024018068415,10.086422288925561,True
EMP0347,Hoheluft-Ost,53.58271949453962,9.975221654792534,True
EMP0348,Pinneberg,53.63276682512716,9.80052960390981,False
EMP0349,Barmbek-Süd,53.576844048174706,10.052241311608523,True
EMP0350,Rahlstedt,53.59516134354758,10.145001115785735,True
EMP0351,Osdorf,53.58793173074957,9.861428313644753,True
EMP0352,Hoheluft-West,53.578704575200064,9.964332860586254,True
EMP0353,Pinneberg,53.64736833056646,9.776615130754115,False
EMP0354,Winterhude,53.59450245572375,10.029801854586907,False
EMP0355,Dulsberg,53.57964872828548,10.061247672642233,True
EMP0356,Dulsberg,53.58667223077418,10.06377042482461,True
EMP0357,Altona-Nord,53.55935601991087,9.944268741361286,True
EMP0358,Stellingen,53.598466057487805,9.907289408059098,True
EMP0359,Bramfeld,53.612076353427724,10.09354446485576,True
EMP0360,Altona-Altstadt,53.55437181494171,9.94704560686275,True
EMP0361,Niendorf,53.613483327202395,9.934297165185173,True
EMP0362,Osdorf,53.579243298846464,9.850408391275618,True
EMP0363,Farmsen-Berne,53.60111448029716,10.124432058692449,False
EMP0364,Eidelstedt,53.610035769431306,9.89303056792873,True
EMP0365,Hummelsbüttel,53.65224534989166,10.05152114497529,True
EMP0366,Schnelsen,53.64032101595479,9.911993263482376,True
EMP0367,Rahlstedt,53.62140788454606,10.200263768336205,True
EMP0368,Alsterdorf,53.60373713845251,9.990765724528774,True
EMP0369,Rahlstedt,53.622127617362004,10.141357755819124,False
EMP0370,Elmshorn,53.74567217576556,9.652150202512148,True
EMP0371,Alsterdorf,53.60617384538189,10.0023674254973,True
EMP0372,Hoheluft-West,53.58065414710327,9.973479476350768,False
EMP0373,Fuhlsbüttel,53.6285624974123,10.019126899451724,False
EMP0374,Elmshorn,53.73136119123162,9.67770571992423,True
EMP0375,Quickborn,53.73280288092241,9.851527327211619,False
EMP0376,Langenhorn,53.64640749069931,10.01217765754989,True
EMP0377,Norderstedt,53.721664812201524,9.979743511070678,True
EMP0378,Langenhorn,53.66141950427808,10.010118657138795,True
EMP0379,Dulsberg,53.58268377650613,10.060519734724247,True
EMP0380,Elmshorn,53.734253466065,9.677865153644875,True
EMP0381,Barmbek-Nord,53.5958546815367,10.036612920691656,True
EMP0382,Altona-Altstadt,53.55072357963023,9.939527817777972,True
EMP0383,Eppendorf,53.5993974755455,9.974659761464437,True
EMP0384,Norderstedt,53.69678847136728,9.983514964981499,True
EMP0385,Bramfeld,53.61632264953178,10.10250105872462,True
EMP0386,Farmsen-Berne,53.619680262272354,10.11256876325489,True
EMP0387,Ahrensburg,53.67117610547237,10.191286878935571,False
EMP0388,Winterhude,53.599500459187695,10.0026534741839,False
EMP0389,Altona-Altstadt,53.555770423687626,9.948276080491025,True
EMP0390,Alsterdorf,53.604504595021126,9.989190773050701,True
EMP0391,Barmbek-Nord,53.58988865459298,10.039240563988542,False
EMP0392,Wandsbek,53.576902966550946,10.083242712526902,True
EMP0393,Elmshorn,53.77150152627939,9.64611676328027,True
EMP0394,Lurup,53.60633407756372,9.87624414670712,True
EMP0395,Langenhorn,53.68161676912167,10.032339474951229,True
EMP0396,Eimsbüttel,53.577301256456174,9.938960843570168,True
EMP0397,Elmshorn,53.77119838747492,9.654077451547321,True
EMP0398,Rahlstedt,53.609224500709246,10.159424392411651,False
EMP0399,Elmshorn,53.77127890291418,9.6818084075967,True
EMP0400,Winterhude,53.59864192798207,9.99611124995463,True
EMP0401,Farmsen-Berne,53.630830496992495,10.140981132278696,True
EMP0402,Rahlstedt,53.607677542769956,10.143491362431194,True
EMP0403,Rahlstedt,53.63312437268844,10.209384573868608,False
EMP0404,Barmbek-Nord,53.585565143781615,10.04553371932772,False
EMP0405,Winterhude,53.60500971723449,10.023363741566763,False
EMP0406,Barmbek-Nord,53.58830184804762,10.03549979940092,False
EMP0407,Niendorf,53.619871388067644,9.93128326176617,False
EMP0408,Pinneberg,53.63144296605218,9.776146284853407,True
EMP0409,Niendorf,53.64341947720354,9.9494239067978,False
EMP0410,Bahrenfeld,53.574862222403034,9.894899340608264,True
EMP0411,Hoheluft-West,53.58140619130558,9.967985062126635,True
EMP0412,Wandsbek,53.59516214800677,10.078930921099243,False
EMP0413,Barmbek-Nord,53.594184611116184,10.037754366596182,True
EMP0414,Rahlstedt,53.60236455730582,10.176147183954933,True
EMP0415,Bramfeld,53.61158738641473,10.085163408389045,True
EMP0416,Rahlstedt,53.62898355035179,10.167126589212554,False
EMP0417,Wandsbek,53.59284569411055,10.07752659461075,False
EMP0418,Rahlstedt,53.59195925470008,10.153306360715595,True
EMP0419,Langenhorn,53.680613458154966,10.01177174200697,False
EMP0420,Dulsberg,53.58946970501197,10.067730415088588,True
EMP0421,Henstedt-Ulzburg,53.78720873462319,10.037029876466088,True
EMP0422,Bramfeld,53.607102254373274,10.080429034064387,False
EMP0423,Barmbek-Süd,53.58389512391259,10.031836642677444,True
EMP0424,Eidelstedt,53.60965278560167,9.923741648368653,False
EMP0425,Bad Oldesloe,53.788771211117954,10.394299791518355,True
EMP0426,Alsterdorf,53.612810950053635,10.011512527718956,True
EMP0427,Kaltenkirchen,53.83331397194449,9.910861786077767,False
EMP0428,Osdorf,53.58514730874094,9.847118999075636,True
EMP0429,Lurup,53.587578737288354,9.873664636328911,False
EMP0430,Barmbek-Süd,53.57707175468655,10.05197326227509,False
EMP0431,Rahlstedt,53.632620960875194,10.21866347448899,False
EMP0432,Winterhude,53.60589203859087,10.021837688595813,False
EMP0433,Quickborn,53.72330977031628,9.853766771444873,True
EMP0434,Henstedt-Ulzburg,53.8116281031057,9.962985768675718,True
EMP0435,Altona-Nord,53.55684739451521,9.935078353636472,True
EMP0436,Ahrensburg,53.69097351321026,10.231246730349477,True
EMP0437,Schnelsen,53.65039986755063,9.919596144454736,True
EMP0438,Langenhorn,53.654927542083904,10.023935634394876,True
